time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.9619904220250353,2.5399201216489264,20.730380763840408,0.16388944098051095,0.04211631213574929,0.0,-0.7232592862418323,2.657164970192451,5.5807703917063245,-0.026693628878483477,0.037032278990928404,0.0,428.5179223618788,428.6497580352882,429.0743540682028,425.7614215050746
3.4800000000000026,-1.0060969818447534,2.701916990902647,21.063863698100505,0.16250814010861614,0.04412114501817488,0.0,-0.747141921495564,2.7425672486713992,5.535510973126711,-0.01653803536715834,0.024965276961467966,0.0,425.64728976515187,424.6136035514349,426.646214882287,427.51252029045895
3.5400000000000027,-1.051630605599564,2.8688670580183686,21.393801991338016,0.16215241113329082,0.045790834112340306,0.0,-0.7707851657503534,2.8223669413468206,5.462742087942666,0.009597679481148334,0.03301330849774916,0.0,416.796346363796,417.4995366808667,414.53834272871285,416.8292131730459
3.6000000000000028,-1.0987185955839376,3.0409654758727678,21.72166901101007,0.1630995513203457,0.04814900860034843,0.0,-0.799006632928598,2.914230593821596,5.466037499602581,0.02593655808273088,0.04958957509591993,0.0,439.39335855407614,440.7664681919038,441.28805829199166,442.6349083158218
3.660000000000003,-1.1476289025001492,3.2188593434904846,22.051413841075288,0.16458094741526974,0.050700190863197214,0.0,-0.8315932332771018,3.0155756433123657,5.525018004198844,0.022072587057347198,0.022076909433728364,0.0,460.30490321939095,458.1229184493314,458.78359256702475,458.47670733017253
3.720000000000003,-1.1983555821888612,3.40225766599266,22.38114191037593,0.1661242062410544,0.05185611188812622,0.0,-0.8594104536207823,3.097779856551497,5.466109131703285,0.032167610698024686,0.01294827765177888,0.0,421.3146875052198,420.5244897297274,422.09503913176457,422.9656947986434
3.780000000000003,-1.251043092930251,3.5914727451044635,22.712519648106714,0.16859690709367214,0.05225640916704677,0.0,-0.8968752050578627,3.209436083740889,5.5790782809532615,0.054964951999668395,-0.010441452304939449,0.0,476.0605278968543,474.26705784004747,475.7535357703956,477.4968905004868
3.840000000000003,-1.3059369619806027,3.787282115955013,23.04979958773809,0.17157711106154405,0.05173744540016134,0.0,-0.9328403296068802,3.317695268662759,5.662971779494956,0.036127404898586915,-0.0052866468385571646,0.0,468.9070264811392,469.30750378173656,468.8953438772902,467.4307053608096
3.900000000000003,-1.3630692703072587,3.9899233945928994,23.393793324674668,0.17448001227345777,0.05121750857264029,0.0,-0.9714867699876919,3.4370695154278437,5.802562783806252,0.06563054736969513,-0.016464996570014653,0.0,486.6250753532046,485.7875533616882,485.65283829428273,487.86223539427016
3.960000000000003,-1.4224566543379602,4.199607974019414,23.745164892360467,0.1785646321640728,0.049831761225713755,0.0,-1.0079454231586125,3.5526325328317556,5.909023384588062,0.07256664822620915,-0.04163454600525766,0.0,478.6751976795757,476.7554837962072,479.1336761770145,479.66392048325605
4.020000000000002,-1.4840399739911743,4.416449094206481,24.103735609776464,0.18251947308299332,0.04685866383304482,0.0,-1.0445118232491701,3.675622313716086,6.042362259006117,0.04729421434340227,-0.07423366263314085,0.0,489.8583007174986,487.42604771240696,488.47922901685774,486.59324524177106
4.080000000000001,-1.5475818015754124,4.640084066892265,24.466780484146533,0.1849064033278509,0.04201823553018613,0.0,-1.0731377993541595,3.778998048900714,6.058897753514488,0.01723133395867469,-0.09841772070266687,0.0,455.40773579657616,453.46333877682514,455.8690252235107,453.46056178830923
4.14,-1.6127431662860745,4.869906435695722,24.83062873215307,0.18576200206380555,0.0363612670455602,0.0,-1.0984022783251746,3.8817097913702647,6.069240314377603,0.0075337590636424066,-0.08708826822362997,0.0,451.6962737677345,452.6017940454181,454.28290523184796,453.50433728548495
4.199999999999998,-1.679378129394805,5.106170430573488,25.19661472521952,0.18654084582653407,0.031367420732630436,0.0,-1.1222689440806508,3.9936338211684004,6.129863611655691,0.022105173213153598,-0.07646143687992274,0.0,468.60555263740343,469.4257895170651,468.2144190825103,469.34684377556704
4.259999999999997,-1.7472460793860645,5.348499971333397,25.562811778444416,0.18799723015379577,0.027194934070236876,0.0,-1.1396698584239016,4.0840696998090005,6.076918504564647,0.028289637949952682,-0.05842025463689145,0.0,433.5875991295466,435.0971117146149,433.0724324536891,433.5925434862949
4.319999999999996,-1.815998782511296,5.59557117931548,25.922217574474555,0.18952770722275858,0.023204991011746223,0.0,-1.1518986011245445,4.151808846161737,5.904181276852485,0.01926700588611188,-0.09209405053047012,0.0,394.09261051498027,390.9621994996189,391.5895076165849,390.74924358795386
4.379999999999995,-1.8855710560412424,5.847864663241547,26.277305037843416,0.19024336768335637,0.018384227545403142,0.0,-1.1667181644485651,4.257909438227711,5.931825028891607,-0.009784426330434656,-0.0636190792519888,0.0,456.7748955499579,459.0352469323273,457.92849647795214,455.6110804865067
4.439999999999993,-1.9559276262422223,6.106261442196178,26.632771194097828,0.18914811130257547,0.01461044766170616,0.0,-1.1781895529356021,4.3551323560766875,5.917100038769336,-0.04630786483576867,-0.061489296505775004,0.0,444.67716014903505,444.84877436359903,445.43861158351774,442.4408701850629
4.499999999999992,-2.0268953748531486,6.370239635661863,26.9863218059965,0.18612457866990528,0.011016588197198196,0.0,-1.1871255146912059,4.443813450189391,5.868244633349664,-0.0601555678500367,-0.05689186760757503,0.0,432.4946872590356,432.8791884141339,433.9493604335821,432.7833478809698
4.559999999999991,-2.0983639824706644,6.639811500930026,27.338844170834435,0.182364903765043,0.00756894831211774,0.0,-1.194863978179957,4.54141613936705,5.882495795710964,-0.0682108493468327,-0.058622745480319954,0.0,452.72027182367333,452.5787385508535,453.0115154665508,452.36038535743114
4.6199999999999894,-2.1702195996557943,6.914704321282884,27.689874865858464,0.17838812885497646,0.004152554222248028,0.0,-1.2000664761398865,4.62127474360821,5.818981457985228,-0.06267432953904636,-0.053771664097741395,0.0,427.5267688093233,427.9376398975139,426.87101343906886,427.339861921985
4.679999999999988,-2.2423379770025025,7.194340494641275,28.037354368263763,0.17575689400648464,0.0016392655923844757,0.0,-1.2036672822278165,4.699595214345684,5.764038809823666,-0.02082047542231983,-0.025017084980085418,0.0,427.52555357229943,429.96794628537884,428.0732261421359,431.6192869197677
4.739999999999987,-2.3146379805679005,7.478625622950804,28.381628408381673,0.1748454233345127,6.283175950534192,0.0,-1.206213317978974,4.776402506065291,5.7120422621230995,-0.00581054730870975,-0.03291608721343493,0.0,431.01738797246804,430.34890812670113,427.78619234464674,429.0628013513395
4.799999999999986,-2.3870634299293094,7.7676792740325755,28.72391400469192,0.17413797513756535,6.280963585251829,0.0,-1.2077971690504885,4.858554167296416,5.697530881761897,-0.027769156816263196,-0.046270033872234745,0.0,442.5614166113041,441.45995785581397,441.39307919299256,439.57681170223606
4.859999999999984,-2.4595404749558134,8.061942168454156,29.067177682395766,0.1721002806083307,6.278986344534797,0.0,-1.2078947387964363,4.949845963138269,5.744349867387018,-0.0507403805765793,-0.014655576224991543,0.0,458.99293292873955,461.4950736635955,461.6164784271842,459.79927298216404
4.919999999999983,-2.532001997706662,8.361222605067361,29.41103044612557,0.16913468421871425,6.278138116287728,0.0,-1.2074187170502533,5.02579009752083,5.717616536170043,-0.04692147497208175,-0.013119943540808874,0.0,438.29704211222787,438.42478973384385,436.6794426922232,436.9963982287356
4.979999999999982,-2.6044261323940208,8.664821603095012,29.752364195339542,0.16631450732496056,6.2770147163089565,0.0,-1.206646759378491,5.093857587299048,5.660548972161128,-0.04716634105774219,-0.03333406867699099,0.0,428.0623711379051,426.33828670941386,427.12754359677047,427.1052362242938
5.0399999999999805,-2.676745744044688,8.973376004783315,30.09594354288315,0.16353672498357152,6.275173759248878,0.0,-1.203811416078084,5.190717287763619,5.791427812350944,-0.04461136515136123,-0.025847637965671355,0.0,484.60840139799205,485.1706864826131,485.10000996647426,485.2907975644211
